corp_code,corp_name,stock_code,rcept_no,rcept_dt,report_nm,is_correction,is_extraordinary,meeting_type_detected,meeting_datetime,info_source
01165739,잉글우드랩,950140,20260306000646,20260306,주주총회소집공고,False,False,정기,2026년 3월 29일(금) 오전 10시,dart_xml
00156354,지엠비코리아,013870,20260317000352,20260317,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 31일(화) 오전 10시 30분,dart_xml
00156354,지엠비코리아,013870,20260310002663,20260310,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 31일(화) 오전 10시 30분,dart_xml
00156354,지엠비코리아,013870,20260310002398,20260310,주주총회소집공고,False,False,정기,2026년 3월 31일(화) 오전 10시 30분,dart_xml
00551920,네오팜,092730,20260309001475,20260309,주주총회소집공고,False,False,정기,2026년 3월 24일(화) 오전 9시,dart_xml
01488320,필에너지,378340,20260309001643,20260309,주주총회소집공고,False,False,정기,2026년 03월 24일(화) 오전 10시,dart_xml
01712616,엔에이치스팩29호,451700,20260402001622,20260402,주주총회소집공고,False,False,임시,2026년 04월 17일 (금) 오전 10시 00분,dart_xml
01712616,엔에이치스팩29호,451700,20260304000644,20260304,주주총회소집공고,False,False,정기,2026년 3월 25일(수) 오전 10시,dart_xml
00108612,DS단석,017860,20260304000867,20260304,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 31일(화) 오전 10시,dart_xml
00108612,DS단석,017860,20260227007374,20260227,주주총회소집공고,False,False,정기,2026년 3월 31일(화) 오전 10시,dart_xml
01791321,하나30호스팩,469880,20260305001454,20260305,주주총회소집공고,False,False,임시,2026년 3월 20일 (금) 오전 08시 40분,dart_xml
01305869,세니젠,188260,20260227007355,20260227,주주총회소집공고,False,False,정기,2026년 03월 17일(화) 오전 10시,dart_xml
01785551,KB제27호스팩,464680,20260313000704,20260313,주주총회소집공고,False,False,정기,2026년 3월 31일(화) 오전 10시 30분,dart_xml
00561723,쏘닉스,088280,20260313000692,20260313,주주총회소집공고,False,False,정기,2026년 03월 30일(월요일) 오전 11시,dart_xml
00138279,S-Oil,010950,20260227006711,20260227,주주총회소집공고,False,False,정기,2026년 3월 30일 (월요일) 오전 10시,dart_xml
00160418,한국무브넥스,010100,20260323000516,20260323,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 31일(화요일) 오전 10시 00분,dart_xml
00160418,한국무브넥스,010100,20260312000088,20260312,주주총회소집공고,False,False,정기,2026년 3월 31일(화요일) 오전 10시 00분,dart_xml
01146220,팸텍,271830,20260311003956,20260311,주주총회소집공고,False,False,정기,- 2026년 3월 26일 목요일 오전 8시 30분,dart_xml
00145552,이수화학,005950,20260319001052,20260319,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 27일(금) 오전 9시,dart_xml
00145552,이수화학,005950,20260312001195,20260312,주주총회소집공고,False,False,정기,2026년 3월 27일(금) 오전 9시,dart_xml
00167031,흥국,010240,20260311003561,20260311,주주총회소집공고,False,False,정기,2026년 3월 26일 (목) 오전 10시,dart_xml
00449379,도이치모터스,067990,20260323000008,20260323,[기재정정]주주총회소집공고,True,False,정기,2026년 03월 26일(목) 오전 9시 00분,dart_xml
00449379,도이치모터스,067990,20260311004368,20260311,주주총회소집공고,False,False,정기,2026년 03월 26일(월) 오전 9시 00분,dart_xml
00116949,DN오토모티브,007340,20260305001348,20260305,주주총회소집공고,False,False,정기,2026년 3월 20일(금) 오전 9시,dart_xml
00239514,삼진엘앤디,054090,20260316001536,20260316,주주총회소집공고,False,False,정기,2026년 3월 31일(화) 오전 10:00,dart_xml
01082418,SAMG엔터,419530,20260316000543,20260316,주주총회소집공고,False,False,정기,2026년 03월 31일(화) 오전 10시,dart_xml
00302236,태양3C,052960,20260316000807,20260316,주주총회소집공고,False,False,정기,2026년 3월 31일(화) 오전 10시 00분,dart_xml
01328639,윙입푸드,900340,20260414002695,20260414,[기재정정]주주총회소집공고,True,False,정기,2026년 04월 22일(수요일) 오전10시,dart_xml
01328639,윙입푸드,900340,20260407002740,20260407,[기재정정]주주총회소집공고,True,False,정기,2026년 04월 22일(수요일) 오전10시,dart_xml
01328639,윙입푸드,900340,20260331004272,20260331,주주총회소집공고,False,False,정기,2026년 04월 22일(수요일) 오전10시,dart_xml
00191287,대동금속,020400,20260311003473,20260311,주주총회소집공고,False,False,정기,2026년 03월 26일 (목) 14시,dart_xml
01144028,씨티케이,260930,20260227008745,20260227,주주총회소집공고,False,False,정기,2026년 03월 30일(월) 오전 09:00,dart_xml
00176914,다우기술,023590,20260311004340,20260311,주주총회소집공고,False,False,정기,2026년 3월 26일(목) 오전 10시 00분,dart_xml
00495633,율촌,146060,20260312000634,20260312,[기재정정]주주총회소집공고,True,False,정기,2026년 03월 31일(화요일) 오전 09시 00분,dart_xml
00495633,율촌,146060,20260311004104,20260311,주주총회소집공고,False,False,정기,2026년 03월 31일(화요일) 오전 09시 00분,dart_xml
00121686,엠케이전자,033160,20260313001374,20260316,주주총회소집공고,False,False,정기,2026년 3월 31일(화) 오전 09:,dart_xml
00160232,KSS해운,044450,20260311003478,20260311,주주총회소집공고,False,False,정기,2026년 03월 26일(목) 오전 10시,dart_xml
00409371,인베니아,079950,20260316000510,20260316,주주총회소집공고,False,False,정기,2026년 3월 31일(화요일),dart_xml
00525882,크레버스,096240,20260305001650,20260306,주주총회소집공고,False,False,정기,2026년 03월 25일(수) 오전 10시,dart_xml
01516368,산돌,419120,20260311003944,20260311,[기재정정]주주총회소집공고,True,False,정기,2026년 03월 26일 목요일 오전 09시,dart_xml
01516368,산돌,419120,20260311003540,20260311,주주총회소집공고,False,False,정기,2026년 03월 26일 목요일 오전 09시,dart_xml
00508344,SK디앤디,210980,20260310002842,20260310,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 25일(수) 오후 3시,dart_xml
00508344,SK디앤디,210980,20260310002465,20260310,주주총회소집공고,False,False,정기,2026년 3월 25일(수) 오후 3시,dart_xml
00892526,디케이앤디,263020,20260311003513,20260311,주주총회소집공고,False,False,정기,2026년 03월 26일(목) 오전 9시,dart_xml
00410997,누리플랜,069140,20260311004356,20260311,주주총회소집공고,False,False,정기,2026년 3월 27일 (금) 오전 09시 00분,dart_xml
01305249,스톤브릿지벤처스,330730,20260312000917,20260312,주주총회소집공고,False,False,정기,2026년 3월 27일 (목요일) 오전 9시,dart_xml
00494218,엘엠에스,073110,20260310002854,20260310,주주총회소집공고,False,False,정기,2026년 3월 27일(금) 오전 9시,dart_xml
00111722,미래에셋증권,006800,20260316000579,20260316,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 24일(화) 오전 9시□ 장소 : 서울특별시 중구 을지로5길 26 미래에셋센터원빌딩 이스트타워 20층 이노베이션홀□ 회의 목적사항 가) 보고사항 ① 감사보고 ② 영업보고 ③ 최대주주등과의 거래내역 보고 ④ 외부감사인 선임 보고 ⑤ 내부회계관리제도 운영실태 보고 나) 부의사항 ① 제1호 의안 : 제57기 재무제표 및 이익배당(안) 승인의 건 ② 제2호 의안 : 정관 개정의 건 제2-1호 : 집중투표 배제 관련 정관 변경의 건 제2-2호 : 집중투표 배제 이외 정관 변경의 건 제2-3호 : 이사회 산하 위원회 변경의 건 ③ 제3호 의안 : 이사 선임의 건 제3-1호 : 사내이사 김미섭 선임의 건 제3-2호 : 사내이사 허선호 선임의 건 제3-3호 : 사내이사 전경남 선임의 건 제3-4호 : 사외이사 석준희 선임의 건 ④ 제4호 의안 : 감사위원이 되는 사외이사 선임의 건 제4-1호 : 감사위원 송재용 선임의 건 제4-2호 : 감사위원 안수현 선임의 건 ⑤ 제5호 의안 : 사외이사인 감사위원 선임의 건(후보 문홍성) ⑥ 제6호 의안 : 이사 보수 한도액 승인의 건 ⑦ 제7호 의안 : 사내이사 주식매수선택권 부여 승인의 건 ⑧ 제8호 의안 : 임직원 주식매수선택권 부여 승인의 건 제8-1호 : 임직원 주식매수선택권 부여 승인의 건 제8-2호 : 임직원 주식매수선택권 부여 승인의 건□ 전자투표 및 전자위임장 권유에 관한 사항,dart_xml
01136348,나무기술,242040,20260311004179,20260311,주주총회소집공고,False,False,정기,2026년 3월 27일(금요일) 오전 9시,dart_xml
00536888,케이알엠,093640,20260316000670,20260316,주주총회소집공고,False,False,정기,"2026년 3월 31일(화), 오전 10시 00분",dart_xml
00128227,삼정펄프,009770,20260317000535,20260317,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 31일(화요일) 오전 10시,dart_xml
00128227,삼정펄프,009770,20260313000287,20260313,주주총회소집공고,False,False,정기,2026년 3월 31일(화요일) 오전 10시,dart_xml
01080252,넥스틴,348210,20260309001722,20260309,주주총회소집공고,False,False,정기,2026년 3월 24일(화) 오후 3시,dart_xml
01416572,세림B&G,340440,20260311004215,20260311,주주총회소집공고,False,False,정기,2026년 3월 26일 오전 8시 30분,dart_xml
01775952,한국제13호스팩,464440,20260311003161,20260311,주주총회소집공고,False,False,정기,2026년 03월 27일(금) 오전 10시,dart_xml
01402995,케이엔에스,432470,20260310003076,20260310,주주총회소집공고,False,False,정기,2026년 03월 26일(목) 오전 9시 00분,dart_xml
00158316,NICE,034310,20260323000922,20260323,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 31일(화) 오전 10:00,dart_xml
00158316,NICE,034310,20260316001286,20260316,주주총회소집공고,False,False,정기,2026년 3월 31일(화) 오전 10:00,dart_xml
00583424,아모레퍼시픽,090430,20260309001451,20260309,[기재정정]주주총회소집공고,True,False,정기,"2026년 3월 26일(목), 오전 9시",dart_xml
00583424,아모레퍼시픽,090430,20260224002345,20260224,주주총회소집공고,False,False,정기,"2026년 3월 26일(목), 오전 9시",dart_xml
01494154,지니너스,389030,20260309001782,20260309,주주총회소집공고,False,False,정기,2026년 3월 24일 (화요일) 오전 10시,dart_xml
01021639,나라셀라,405920,20260312000946,20260312,주주총회소집공고,False,False,정기,2026년 3월 30일 (월요일) 오전 10시,dart_xml
00103547,우진비앤지,018620,20260311003924,20260311,주주총회소집공고,False,False,정기,2026년 3월 27일(금) 오전 10시,dart_xml
00113997,롯데에너지머티리얼즈,020150,20260303003004,20260303,주주총회소집공고,False,False,정기,2026년 3월 18일 (수) 오전 10시 00분,dart_xml
00173032,동화기업,025900,20260312001036,20260312,주주총회소집공고,False,False,정기,2026년 03월 30일 (월요일) 오전 09 시,dart_xml
00480455,STX엔진,077970,20260316001015,20260316,주주총회소집공고,False,False,정기,"2026년 3월 31일 (화요일), 오전 10시",dart_xml
00228350,신화인터텍,056700,20260306000911,20260306,주주총회소집공고,False,False,정기,2026년 03월 26일(목) 오전 10시,dart_xml
00520610,씨큐브,101240,20260311003567,20260311,주주총회소집공고,False,False,정기,2026년 3월 26일(목) 오전 10:00,dart_xml
00133751,세명전기,017510,20260306000212,20260306,주주총회소집공고,False,False,정기,2026년 3월 24일(화) 오전 9시,dart_xml
00137234,모베이스전자,012860,20260311004234,20260311,[기재정정]주주총회소집공고,True,False,정기,"2026년 3월 26일(목) 오전 9시Ⅱ. 장소 : 경기도 수원시 권선구 산업로 156번지 100, (주)모베이스전자 4층 교육장Ⅲ. 회의의 목적사항1. 보고사항",dart_xml
00137234,모베이스전자,012860,20260311003985,20260311,주주총회소집공고,False,False,정기,"2026년 3월 26일(목) 오전 9시Ⅱ. 장소 : 경기도 수원시 권선구 산업로 156번지 100, (주)모베이스전자 4층 교육장Ⅲ. 회의의 목적사항1. 보고사항",dart_xml
00255433,라온시큐어,042510,20260312001306,20260312,주주총회소집공고,False,False,정기,2026년 03월 30일 (월) 오전 9시,dart_xml
00389970,다날,064260,20260310002984,20260310,주주총회소집공고,False,False,정기,2026년 3월 27일(금) 오전 9시,dart_xml
00361594,DMS,068790,20260313001084,20260313,주주총회소집공고,False,False,정기,2026년 03월 31일(화) 오전 10시00분,dart_xml
00363592,한컴위드,054920,20260310002714,20260310,주주총회소집공고,False,False,정기,2026년 3월 26일 (목요일) 오전 09시 00분,dart_xml
01116344,이비테크,208850,20260311003753,20260311,주주총회소집공고,False,False,정기,2026년 3월 30일 (월) 오전 11시,dart_xml
00106313,금호건설,002990,20260305001589,20260305,주주총회소집공고,False,False,정기,2026년 3월 26일(목) 오전 09시,dart_xml
00390365,토비스,051360,20260305000460,20260305,주주총회소집공고,False,False,정기,2026년 3월 31일(화) 오전 9시,dart_xml
01309421,제이엔비,452160,20260309001326,20260309,주주총회소집공고,False,False,정기,2026년 3월 26일(목요일) 오전 09시 00분,dart_xml
00365934,코세스,089890,20260316001517,20260316,주주총회소집공고,False,False,정기,2026년 3월 31일(화) 오전 10시,dart_xml
00828789,대성산업,128820,20260312000759,20260312,주주총회소집공고,False,False,정기,2026년 3월 27일 금요일 오전 9시,dart_xml
01112700,에스엘에스바이오,246250,20260310002146,20260310,주주총회소집공고,False,False,정기,2026년 3월 27일 (금요일) 오전 9 시 00 분,dart_xml
00125576,체시스,033250,20260316001557,20260316,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 31일 (火) 오전 9시,dart_xml
00125576,체시스,033250,20260316001004,20260316,주주총회소집공고,False,False,정기,2026년 3월 31일 (火) 오전 9시,dart_xml
01203376,유비쿼스,264450,20260303002856,20260303,주주총회소집공고,False,False,정기,2026년 3월 18일 (수) 오후 2시,dart_xml
01365384,이성씨엔아이,379390,20260311003416,20260311,주주총회소집공고,False,False,정기,2026년 03월 31일(화) 오전 10시,dart_xml
00855163,미원화학,134380,20260224003340,20260224,주주총회소집공고,False,False,정기,2026년 3월 17일(화) 오전 10시,dart_xml
01023822,메디젠휴먼케어,236340,20260316000485,20260316,주주총회소집공고,False,False,정기,2026년 03월 31일 (화요일) 오전 9시 00분,dart_xml
00372688,티사이언티픽,057680,20260311004199,20260311,주주총회소집공고,False,False,정기,2026년 03월 26일(목) 오전 8시,dart_xml
01363818,롯데리츠,330590,20260303002838,20260303,주주총회소집공고,False,False,정기,2026년 3월 18일(수) 오전 10시,dart_xml
00965512,라온텍,418420,20260309001692,20260309,주주총회소집공고,False,False,정기,2026년 3월 26일(목) 오전 9시,dart_xml
00441304,가온그룹,078890,20260311003428,20260311,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 25일 (수) 오전 9시,dart_xml
00441304,가온그룹,078890,20260227006592,20260227,주주총회소집공고,False,False,정기,2026년 3월 25일 (수) 오전 9시,dart_xml
00619507,와이씨켐,112290,20260312000599,20260312,주주총회소집공고,False,False,정기,2026년 03월 27일(금) 오전 09:00,dart_xml
01497124,캡스톤파트너스,452300,20260313000774,20260313,주주총회소집공고,False,False,정기,2026년 3월 30일 (월요일) 오전 9시 30분,dart_xml
00269852,폴라리스오피스,041020,20260316001521,20260316,주주총회소집공고,False,False,정기,2026년 03월 31일(화) 오전 09시,dart_xml
00135917,한화손해보험,000370,20260225004678,20260225,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 18일(수요일) 오전 9시,dart_xml
00135917,한화손해보험,000370,20260224003942,20260224,주주총회소집공고,False,False,정기,2026년 3월 18일(수요일) 오전 9시,dart_xml
00472890,동국알앤에스,075970,20260306000405,20260306,주주총회소집공고,False,False,정기,2026년 3월 24일(화요일) 오전 10시,dart_xml
00456218,모두투어,080160,20260311003666,20260311,주주총회소집공고,False,False,정기,2026년 3월 27일(금) 오전 09시,dart_xml
00127255,삼영,003720,20260227008391,20260227,주주총회소집공고,False,False,정기,2026년 3월 31일(火) 오전 10:00,dart_xml
00531917,톱텍,108230,20260313000924,20260313,주주총회소집공고,False,False,정기,2026년 3월 30일(월) 오전 10시30분,dart_xml
01134216,트루엔,417790,20260305000232,20260305,주주총회소집공고,False,False,정기,2026년 3월 20일(금) 오전 9시,dart_xml
00614593,넥스트아이,137940,20260313001200,20260313,주주총회소집공고,False,False,정기,2026년 3월 30일 (월) 오전 09시,dart_xml
00800084,씨엑스아이,900120,20260323001281,20260323,주주총회소집공고,False,False,임시,2026년 04월 07일 (화) 오전 10시,dart_xml
00114552,도화엔지니어링,002150,20260227004924,20260227,주주총회소집공고,False,False,정기,2026년 3월 24일 오전 9시,dart_xml
00116301,NI스틸,008260,20260305000787,20260305,주주총회소집공고,False,False,정기,2026년 3월 20일(금) 오전 9시,dart_xml
00163318,모헨즈,006920,20260311003472,20260311,주주총회소집공고,False,False,정기,2026년 3월 26일 (목요일) 오전 10시,dart_xml
00121570,문배철강,008420,20260305000784,20260305,주주총회소집공고,False,False,정기,2026년 3월 20일(금) 오전 10시,dart_xml
00142865,WISCOM,024070,20260312000735,20260312,주주총회소집공고,False,False,정기,2026년 3월 27일(금요일) 오전 9시,dart_xml
00490151,파트론,091700,20260304000990,20260304,주주총회소집공고,False,False,정기,2026년 3월 19일(목요일) 오전 10시 00분,dart_xml
00958451,한선엔지니어링,452280,20260310002596,20260310,주주총회소집공고,False,False,정기,2026년 03월 27일(금) 오전10시,dart_xml
00483735,해성옵틱스,076610,20260316001126,20260316,주주총회소집공고,False,False,정기,2026년 03월 31일 (화) 오전 9시,dart_xml
00231105,동성화인텍,033500,20260305001597,20260305,주주총회소집공고,False,False,정기,2026년 3월 26일 (목) 오전 09시,dart_xml
01030503,우진엔텍,457550,20260304000372,20260304,주주총회소집공고,False,False,정기,2026년 3월 27일(금) 오전 9시,dart_xml
01792825,대신밸런스제17호스팩,471050,20260310002165,20260310,주주총회소집공고,False,False,정기,2026년 3월 26일(목요일) 오전 10시 30분,dart_xml
01350869,우리금융지주,316140,20260227008132,20260227,주주총회소집공고,False,False,정기,2026년 3월 23일(월) 오전 10시,dart_xml
01493535,모비데이즈,363260,20260312000657,20260312,주주총회소집공고,False,False,정기,2026년 3월 27일(금) 오전 9시,dart_xml
00180795,인팩,023810,20260323001126,20260323,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 31일(월요일) 오전 09시 00분,dart_xml
00180795,인팩,023810,20260227008162,20260227,주주총회소집공고,False,False,정기,2026년 3월 31일(월요일) 오전 09시 00분,dart_xml
00646732,진양홀딩스,100250,20260223002008,20260223,주주총회소집공고,False,False,정기,2026년 3월 13일 (금) 오전 08 시 00분,dart_xml
01335578,애니플러스,310200,20260316000909,20260316,주주총회소집공고,False,False,정기,2026년 3월 31일(화) 오후 3시,dart_xml
00564562,엠씨넥스,097520,20260310002839,20260310,주주총회소집공고,False,False,정기,2026년 3월 26일(목) / 오전 11시 00분,dart_xml
01622720,KB스타리츠,432320,20260415000510,20260415,주주총회소집공고,False,False,정기,2026년 04월 30일(목) 오전 10시,dart_xml
00105040,뉴인텍,012340,20260311004438,20260311,주주총회소집공고,False,False,정기,2026년 03월 26일 (목) 오전 09시,dart_xml
00152437,케이프,064820,20260227008409,20260227,주주총회소집공고,False,False,정기,2026년 3월 31일(화) 오전 9시,dart_xml
00303192,디에이피,066900,20260313001377,20260316,주주총회소집공고,False,False,정기,2026년 3월 30일 (월) 오전 09시,dart_xml
00353762,키이스트,054780,20260309001720,20260309,주주총회소집공고,False,False,정기,2026년 3월 24일 (화) 오전 9시 00분,dart_xml
00173999,유성티엔에스,024800,20260316000732,20260316,주주총회소집공고,False,False,정기,2026년 3월 31일 (화) 오전 9시,dart_xml
00862312,포스뱅크,105760,20260226005633,20260226,주주총회소집공고,False,False,정기,"2026년 03월 30일 월요일 오전 09:002. 소집장소 : 서울특별시 금천구 가산디지털1로 131, BYC하이시티 C 동 305호3. 회의목적사항가. 보고사항 : 감사보고, 영업보고, 투명경영위원회 운영보고, 내부회계관리제도 운영실태 보고나. 부의안건제1호 의안 : 제23기(2025.01.01 ~ 2025.12.31) 재무상태표, 손익계산서 및 이익잉여금처분계산서(안)등 재무제표(별도 및 연결) 승인의 건제2호 의안 : 정관 일부 변경의 건 - 제2-1호 의안 : 제2조 ( 목적 ) 사업목적 추가 - 제2-2호 의안 : 제20조 ( 소집권자 ) 변경 - 제2-3호 의안 : 제22조 ( 소집지 ) 변경 - 제2-4호 의안 : 제29조 ( 의결권의 대리행사 ) 변경 - 제2-5호 의안 : 제31조 ( 이사 및 감사의 수 ) 변경 - 제2-6호 의안 : 제37조 ( 이사의 의무 ) 변경 - 제2-7호 의안 : 제43조 ( 이사 및 감사의 보수와 퇴직금 ) 변경 - 제2-8호 의안 : 제43조의2 ( 이사의 책임감경 ) 변경 - 제2-9호 의안 : 부칙 추가제3호 의안 : 임원보수 지급규정 일부 변경 승인의 건제4호 의안 : 임원퇴직금 지급규정 일부 변경 승인의 건",dart_xml
00578130,아퓨어스,149300,20260316000606,20260316,주주총회소집공고,False,False,정기,2026년 03월 31일(화) 오후 2시,dart_xml
00356389,프럼파스트,035200,20260320000674,20260320,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 26일(목) 오전 10시,dart_xml
00356389,프럼파스트,035200,20260306000469,20260306,주주총회소집공고,False,False,정기,2026년 3월 26일(목) 오전 10시,dart_xml
00418379,자연과환경,043910,20260327001513,20260327,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 31일(화) 오전 9시,dart_xml
00418379,자연과환경,043910,20260316001571,20260316,주주총회소집공고,False,False,정기,2026년 3월 31일(화) 오전 9시,dart_xml
00309460,HB인베스트먼트,440290,20260311003466,20260311,주주총회소집공고,False,False,정기,2026년 3월 26일(목) 오전 9시,dart_xml
00652007,메카로,241770,20260305000527,20260305,주주총회소집공고,False,False,정기,2026년 03월 26일(목요일) 오전 9시 00분,dart_xml
00769158,케이엔제이,272110,20260311003794,20260311,주주총회소집공고,False,False,정기,2026년 3월 26일(목요일) 11시 00분,dart_xml
00102113,경인양행,012610,20260311003370,20260311,주주총회소집공고,False,False,정기,2026년 3월 27일(금) 오전 9시 00분,dart_xml
00145598,이연제약,102460,20260312000571,20260312,주주총회소집공고,False,False,정기,2026년 3월 30일 (월) 오전 10시,dart_xml
00454399,이상네트웍스,080010,20260319001308,20260319,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 31일 (화) 오전 9시,dart_xml
00454399,이상네트웍스,080010,20260316000933,20260316,주주총회소집공고,False,False,정기,2026년 3월 31일 (화) 오전 9시,dart_xml
00542074,나노캠텍,091970,20260427000544,20260427,주주총회소집공고,False,False,임시,2026년 5월 12일 (화요일) 오전 9시,dart_xml
00542074,나노캠텍,091970,20260316001283,20260316,주주총회소집공고,False,False,정기,2026년 3월 31일 (화요일) 오전 9시,dart_xml
01476219,코스텍시스,355150,20260303002577,20260303,주주총회소집공고,False,False,정기,2026년 3월 26일(목) 오전 9시 00분,dart_xml
01043853,베노티앤알,206400,20260311004602,20260311,주주총회소집공고,False,False,정기,2026년 03월 26일(목) 오전 09시 00분,dart_xml
00409672,티비에이치글로벌,084870,20260316000594,20260316,주주총회소집공고,False,False,정기,2026년 3월 31일(화요일) 오전 09 시,dart_xml
00425254,나우코스,257990,20260313000698,20260313,주주총회소집공고,False,False,정기,2026년 3월 30일 (월) 오전 10:00,dart_xml
00664048,우리넷,115440,20260313001222,20260313,[기재정정]주주총회소집공고,True,False,정기,"2026년 03월 31일 (화) 09시 00분2. 소집장소 : 경기도 안양시 동안구 벌말로 80 더 에이치타워919 지하1층 회의실3. 회의 목적 사항 가. 보고안건 1) 감사보고 2) 영업보고 3) 내부회계관리제도 운영실태보고 나. 부의안건 제 1호 의안 : 제26기(2025.01.01-2025.12.31) 재무제표, 이익잉여금 처분 계산서(안) 및 연결재무제표 승인의 건 ※이익배당 예정내용 : 보통주 1주당 50원",dart_xml
00664048,우리넷,115440,20260311004535,20260311,주주총회소집공고,False,False,정기,"2026년 03월 26일 (목) 09시 00분2. 소집장소 : 경기도 안양시 동안구 벌말로 80 더 에이치타워919 지하1층 회의실3. 회의 목적 사항 가. 보고안건 1) 감사보고 2) 영업보고 3) 내부회계관리제도 운영실태보고 나. 부의안건 제 1호 의안 : 제26기(2025.01.01-2025.12.31) 재무제표, 이익잉여금 처분 계산서(안) 및 연결재무제표 승인의 건 ※이익배당 예정내용 : 보통주 1주당 50원",dart_xml
01158632,진코스텍,250030,20260316001084,20260316,주주총회소집공고,False,False,정기,2026년 03월 31일(화요일) 오전 10시 00분,dart_xml
00138057,써니전자,004770,20260318001402,20260318,[기재정정]주주총회소집공고,True,False,정기,2026년 03월 26일 (목요일) 오전 8시 30분,dart_xml
00138057,써니전자,004770,20260213002547,20260213,주주총회소집공고,False,False,정기,2026년 03월 26일 (목요일) 오전 8시 30분,dart_xml
00605328,씨앤지하이테크,264660,20260316001136,20260316,주주총회소집공고,False,False,정기,2026년 03월 31일 화요일 오전 9시,dart_xml
01797440,SK증권제11호스팩,472230,20260311003552,20260311,주주총회소집공고,False,False,정기,2026년 3월 26일(목) 오전 08시,dart_xml
00468374,원익QnC,074600,20260316000122,20260316,주주총회소집공고,False,False,정기,2026년 3월 31일(화) 오전 10시,dart_xml
00260569,유니셈,036200,20260305001462,20260305,주주총회소집공고,False,False,정기,2026년 03월 23일(월) 오전 9시,dart_xml
00159971,KC그린홀딩스,009440,20260316001145,20260316,주주총회소집공고,False,False,정기,2026년 3월 31일(화요일) 오전 10:,dart_xml
01495180,파로스아이바이오,388870,20260311003849,20260311,주주총회소집공고,False,False,정기,2026년 3월 27일(금) 오전9시,dart_xml
01357446,퓨런티어,370090,20260304001132,20260304,주주총회소집공고,False,False,정기,2026년 3월 20일(금요일) 오전 09시 00분,dart_xml
01787072,유진스팩10호,468760,20260312000371,20260312,주주총회소집공고,False,False,정기,2026년 3월 27일(금) 오전 9시,dart_xml
01791561,하나31호스팩,469900,20260305001469,20260305,주주총회소집공고,False,False,정기,2026년 03월 20일 (금) 오전 09시 00분,dart_xml
00367710,동인기연,111380,20260312000491,20260312,주주총회소집공고,False,False,정기,2026년 03월 27일 (금) 오전 10시,dart_xml
00611912,아모그린텍,125210,20260313000259,20260313,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 26일(목) 오전 11시,dart_xml
00611912,아모그린텍,125210,20260310002357,20260310,주주총회소집공고,False,False,정기,2026년 3월 26일(목) 오전 11시,dart_xml
00876209,미래엔에듀파트너,208890,20260313000352,20260313,주주총회소집공고,False,False,정기,2026년 03월 30일 (월) 오전 09시 00분,dart_xml
01293953,싸이버원,356890,20260316001471,20260316,주주총회소집공고,False,False,정기,2026년 3월 31일 (화) 오전 9시,dart_xml
00692254,아이패밀리에스씨,114840,20260428000361,20260428,주주총회소집공고,False,False,임시,2026년 05월 13일 (수) 오전 9시,dart_xml
00692254,아이패밀리에스씨,114840,20260312000396,20260312,주주총회소집공고,False,False,정기,2026년 03월 27일 (금) 오전 9시,dart_xml
00351995,지에스이,053050,20260313001049,20260313,주주총회소집공고,False,False,정기,2026년 3월 30일 (월) 오전 10시,dart_xml
00957373,펨트론,168360,20260313000276,20260313,주주총회소집공고,False,False,정기,2026년 3월 30일(월) 오전 09시,dart_xml
00126201,삼성공조,006660,20260312001197,20260312,주주총회소집공고,False,False,정기,2026년 03월 27일 금요일 오전11시,dart_xml
00760999,상신전자,263810,20260220001684,20260220,주주총회소집공고,False,False,정기,2026년 3월 25일(수) 오전 10:00,dart_xml
00271501,코아시아,045970,20260312000331,20260312,[기재정정]주주총회소집공고,True,False,정기,2026년 3월 27일(금) 오전 9시,dart_xml
00271501,코아시아,045970,20260227008518,20260227,주주총회소집공고,False,False,정기,2026년 3월 27일(금) 오전 9시,dart_xml
00604028,피코그램,376180,20260311003317,20260311,주주총회소집공고,False,False,정기,", 2026년 03월 26일(목) 오전 10시",dart_xml
01685251,컨텍,451760,20260312000311,20260312,주주총회소집공고,False,False,정기,2026년 03월 31일(화) 오전 09:,dart_xml
00642897,브레인즈컴퍼니,099390,20260313000572,20260313,주주총회소집공고,False,False,정기,2026년 3월 31일(화) 오전 10시,dart_xml
00533191,비보존 제약,082800,20260316001302,20260316,주주총회소집공고,False,False,정기,2026년 03월 31일(화) 오후 1시,dart_xml
00913689,세경하이테크,148150,20260312000358,20260312,주주총회소집공고,False,False,정기,2026년 03월 31일(화) 오전 09시 00분,dart_xml
